Date,Original,Predicted
2021-02-19T00:00:00.000,105.05699920654297,105.077880859375
2021-02-22T00:00:00.000,103.24400329589844,104.664306640625
2021-02-23T00:00:00.000,103.54299926757812,103.4980697631836
2021-02-24T00:00:00.000,104.75849914550781,102.85816955566406
2021-02-25T00:00:00.000,101.56800079345703,103.22489929199219
2021-02-26T00:00:00.000,101.84300231933594,102.24650573730469
2021-03-01T00:00:00.000,104.07550048828125,101.58352661132812
2021-03-02T00:00:00.000,103.79199981689455,102.32596588134766
2021-03-03T00:00:00.000,101.33550262451173,102.93952178955078
2021-03-04T00:00:00.000,102.45449829101562,102.13130187988281
2021-03-05T00:00:00.000,105.427001953125,101.86140441894531
2021-03-08T00:00:00.000,101.20850372314453,103.16719818115234
2021-03-09T00:00:00.000,102.63500213623047,102.30116271972656
2021-03-10T00:00:00.000,102.75150299072266,101.99525451660156
2021-03-11T00:00:00.000,105.7385025024414,101.97653198242188
2021-03-12T00:00:00.000,103.09600067138672,103.40743255615234
2021-03-15T00:00:00.000,103.32450103759766,103.29991912841797
2021-03-16T00:00:00.000,104.6259994506836,102.99346160888672
2021-03-17T00:00:00.000,104.55400085449219,103.33841705322266
2021-03-18T00:00:00.000,101.81099700927734,103.62922668457031
2021-03-19T00:00:00.000,102.16000366210938,102.52627563476562
2021-03-22T00:00:00.000,101.92949676513672,101.77799224853516
2021-03-23T00:00:00.000,102.64800262451172,101.35523986816406
2021-03-24T00:00:00.000,102.25299835205078,101.56922912597656
2021-03-25T00:00:00.000,102.21800231933594,101.6840591430664
2021-03-26T00:00:00.000,101.77749633789061,101.72710418701172
2021-03-29T00:00:00.000,102.79750061035156,101.52887725830078
2021-03-30T00:00:00.000,102.7770004272461,101.82291412353516
2021-03-31T00:00:00.000,103.43150329589844,102.0728988647461
2021-04-01T00:00:00.000,106.88749694824219,102.4901123046875
2021-04-05T00:00:00.000,111.27749633789062,104.31476593017578
2021-04-06T00:00:00.000,111.23750305175781,107.60169982910156
2021-04-07T00:00:00.000,112.48400115966797,109.62220001220703
2021-04-08T00:00:00.000,113.27200317382812,110.90049743652344
2021-04-09T00:00:00.000,114.29399871826172,111.6509017944336
2021-04-12T00:00:00.000,112.739501953125,112.31404876708984
2021-04-13T00:00:00.000,113.36350250244139,111.88444519042969
2021-04-14T00:00:00.000,112.74199676513672,111.69989776611328
2021-04-15T00:00:00.000,114.83300018310547,111.38864135742188
2021-04-16T00:00:00.000,114.88800048828125,112.21698760986328
2021-04-19T00:00:00.000,115.12000274658203,112.98619842529297
2021-04-20T00:00:00.000,114.68150329589844,113.53309631347656
2021-04-21T00:00:00.000,114.66449737548828,113.57527923583984
2021-04-22T00:00:00.000,113.39600372314453,113.47096252441406
2021-04-23T00:00:00.000,115.76499938964844,112.79251861572266
2021-04-26T00:00:00.000,116.33699798583984,113.41304779052734
2021-04-27T00:00:00.000,115.3560028076172,114.30855560302734
2021-04-28T00:00:00.000,118.99549865722656,114.41641235351562
2021-04-29T00:00:00.000,121.49449920654297,115.97869873046875
2021-04-30T00:00:00.000,120.50599670410155,118.2503433227539
2021-05-03T00:00:00.000,119.75849914550781,119.115478515625
2021-05-04T00:00:00.000,117.7125015258789,118.85723114013672
2021-05-05T00:00:00.000,117.83699798583984,117.45073699951172
2021-05-06T00:00:00.000,119.06749725341797,116.49175262451172
2021-05-07T00:00:00.000,119.93450164794922,116.68109130859375
2021-05-10T00:00:00.000,117.08300018310547,117.50768280029297
2021-05-11T00:00:00.000,115.43800354003906,116.82386779785156
2021-05-12T00:00:00.000,111.95400238037108,115.40190887451172
2021-05-13T00:00:00.000,113.09850311279297,112.88119506835938
2021-05-14T00:00:00.000,115.80799865722655,111.8731689453125
2021-05-17T00:00:00.000,116.07050323486328,112.98810577392578
2021-05-18T00:00:00.000,115.17150115966797,114.256591796875
2021-05-19T00:00:00.000,115.43550109863281,114.58014678955078
2021-05-20T00:00:00.000,117.80449676513673,114.62106323242188
